Date,High,Low,Open,Close,Volume,AdjClose,%Change,MA5,MA10,MA15,MA20,MA25,MA30,MA50,MA100,MA200,EMA5,EMA10,EMA15,EMA20,EMA25,EMA30,EMA50,EMA100,EMA200,UpperBand,LowerBand,Sto%K,Sto%D,CCI,ROC,ForceIndex,RSI(14),Rating
2/6/2019,273.3399963,271.9200134,272.7900085,272.7399902,58347800,267.6714172,-0.0013,0.0082,0.0205,0.0263,0.0339,0.0446,0.0565,0.0479,0.013,0.004,0.0055,0.0146,0.0223,0.0281,0.0321,0.0344,0.0348,0.0238,0.0202,-0.0036,0.0742,57.20637609,60.33311678,105.1066355,3.487009344,3985.538645,66.92057202,Hold
2/7/2019,271.5499878,268.2900085,270.9400024,270.1400146,95482000,265.119751,-0.0095,-0.0052,0.0073,0.0134,0.0209,0.0311,0.0422,0.0372,0.0038,-0.0057,-0.0027,0.004,0.011,0.0166,0.0205,0.0229,0.024,0.0138,0.0103,-0.0151,0.0597,34.8963047,50.64340529,51.10992778,1.640461296,5978.522909,60.81262529,Hold
2/8/2019,270.5799866,267.8299866,268.75,270.4700012,75788900,265.4436035,0.0012,-0.0042,0.006,0.0123,0.0198,0.0292,0.0387,0.0378,0.0057,-0.0047,-0.001,0.0043,0.0107,0.0161,0.02,0.0226,0.0242,0.0147,0.0114,-0.0154,0.0576,37.43036237,43.17768105,39.05925353,2.543965236,5251.263191,61.29546784,Hold
2/11/2019,271.4899902,270.0299988,271.2000122,270.6199951,68021400,265.5907898,0.0006,-0.0039,0.0048,0.011,0.0182,0.0257,0.036,0.038,0.0069,-0.0043,-0.0003,0.004,0.0098,0.015,0.019,0.0216,0.0238,0.015,0.0119,-0.0157,0.0544,38.5820548,36.96957396,50.27609659,2.737169687,2029.41166,61.5274821,Hold
2/12/2019,274.519989,272.3399963,272.4200134,274.1000061,72270200,269.0061646,0.0129,0.0099,0.0152,0.0229,0.029,0.036,0.0463,0.0511,0.0204,0.0083,0.0083,0.0138,0.0199,0.0253,0.0295,0.0325,0.0354,0.0275,0.0246,-0.0036,0.0638,56.68630854,44.23290857,89.91047299,2.436666746,2957.701163,66.53978499,Hold
2/13/2019,275.9299927,274.5599976,275.0299988,274.9899902,65277200,269.8795776,0.0032,0.0124,0.0145,0.0234,0.0291,0.0363,0.0462,0.0544,0.0243,0.0113,0.0077,0.0139,0.0202,0.0259,0.0303,0.0334,0.0372,0.0302,0.0277,-0.0035,0.064,57.21059527,50.82631954,101.3869436,1.874563183,3158.338354,67.69875442,Hold
2/14/2019,275.6400146,272.8699951,273.7799988,274.3800049,83234400,269.2809753,-0.0022,0.0085,0.0095,0.0182,0.024,0.0311,0.0406,0.0518,0.0225,0.0089,0.0036,0.0095,0.0157,0.0213,0.0258,0.0291,0.0335,0.0273,0.0251,-0.0077,0.0578,52.9771938,55.6246992,74.35626896,1.599655309,1976.893203,66.01117552,Hold
2/15/2019,277.4100037,276.1300049,276.3599854,277.3699951,97088700,272.2153931,0.0109,0.0163,0.0188,0.0265,0.0326,0.0398,0.0487,0.0633,0.0343,0.0196,0.0097,0.0167,0.0233,0.0293,0.034,0.0376,0.0429,0.0377,0.0359,-0.0008,0.0683,65.2068778,58.46488896,110.6769051,1.989281466,4068.641112,69.96388914,Hold
2/19/2019,278.5799866,276.4700012,276.480011,277.8500061,59120800,272.6864319,0.0017,0.013,0.0178,0.0254,0.0316,0.0387,0.0462,0.0651,0.0366,0.0211,0.0076,0.0151,0.0219,0.028,0.033,0.0367,0.0429,0.0387,0.0373,-0.004,0.0699,58.87257355,59.01888172,116.6114536,1.739273009,2964.91678,70.55582953,Hold
2/20/2019,278.9200134,277.25,277.8099976,278.4100037,76610800,273.2360229,0.002,0.0097,0.0177,0.0239,0.0315,0.0379,0.0449,0.0665,0.0391,0.0228,0.0064,0.014,0.0209,0.0271,0.0323,0.0362,0.0432,0.04,0.039,-0.0044,0.0702,51.2104844,58.42997859,112.3649779,2.078894254,6217.940888,71.26733434,Hold
2/21/2019,278.1000061,276.3500061,277.7000122,277.4200134,64214700,272.2644653,-0.0036,0.003,0.0121,0.0165,0.0249,0.031,0.0381,0.0619,0.0358,0.0188,0.0019,0.0085,0.0151,0.0212,0.0263,0.0304,0.0379,0.0355,0.035,-0.01,0.0624,39.98618594,50.0230813,80.52160083,2.694900825,4379.995953,68.13297039,Hold
2/22/2019,279.3599854,277.3999939,278.1099854,279.1400146,78114600,273.9525146,0.0062,0.0074,0.0166,0.0204,0.0286,0.0347,0.0418,0.0672,0.0427,0.0248,0.0054,0.012,0.0187,0.0248,0.0301,0.0343,0.0425,0.0411,0.041,-0.0059,0.0655,53.10085624,48.09917553,93.34717874,3.205543859,6531.727922,70.55599098,Hold
2/25/2019,281.3099976,279.4299927,280.730011,279.519989,69030700,274.3254089,0.0014,0.0053,0.0147,0.0195,0.027,0.0334,0.0405,0.0673,0.0445,0.0259,0.0045,0.0109,0.0175,0.0237,0.029,0.0334,0.0421,0.0416,0.0419,-0.0074,0.064,48.18558657,47.09087625,103.1406493,3.288750769,3671.911634,71.07912413,Hold
2/26/2019,280.2999878,278.8999939,279.1300049,279.3200073,56844100,274.1291504,-0.0007,0.0031,0.0106,0.0164,0.0237,0.0301,0.0371,0.0652,0.0441,0.0248,0.0025,0.0083,0.0146,0.0207,0.0261,0.0304,0.0397,0.04,0.0408,-0.0084,0.058,46.72966383,49.33870221,78.59903992,1.90441206,2415.631386,70.37047168,Hold
2/27/2019,279.5899963,277.480011,278.519989,279.2000122,56921600,274.0113831,-0.0004,0.0016,0.007,0.0141,0.0204,0.0277,0.0341,0.0635,0.0441,0.0241,0.0014,0.0065,0.0124,0.0183,0.0236,0.028,0.0376,0.0388,0.0399,-0.0078,0.0501,45.85601963,46.92375668,55.94766321,1.530981135,2692.623758,69.91999371,Hold
2/28/2019,279.4500122,278.3200073,278.9599915,278.6799927,69268300,273.5010071,-0.0019,-0.0009,0.0033,0.0108,0.0155,0.0233,0.0294,0.0603,0.0425,0.022,-0.0003,0.0037,0.0092,0.0148,0.02,0.0244,0.0342,0.0361,0.0376,-0.0107,0.0432,42.06985079,44.88517808,50.00261913,1.567148118,890.5229718,67.89161385,Hold
3/1/2019,280.8800049,278.8200073,280.4400024,280.4200134,78880500,275.2087402,0.0062,0.0045,0.0082,0.0156,0.0198,0.0274,0.0335,0.0653,0.0495,0.0282,0.0039,0.0082,0.0135,0.0191,0.0243,0.0287,0.039,0.0417,0.0436,-0.0064,0.0475,45.91083347,44.61223463,71.0241992,1.099624505,1989.609438,70.93040821,Hold
3/4/2019,281.8699951,276.8399963,281.6000061,279.3999939,106494600,274.2076416,-0.0036,-0.0001,0.0024,0.0094,0.0142,0.0211,0.0273,0.0593,0.046,0.0243,0.0002,0.0037,0.0086,0.0139,0.0189,0.0233,0.0338,0.0371,0.0394,-0.0109,0.0405,19.59753938,35.85940788,52.35532786,0.557860436,1034.721397,66.93138271,Sell
3/5/2019,279.7600098,278.4100037,279.5400085,279.019989,59114600,273.8347168,-0.0014,-0.0014,0.0003,0.0059,0.0111,0.0177,0.0238,0.0558,0.0448,0.0226,-0.0008,0.0019,0.0063,0.0113,0.0162,0.0205,0.0311,0.035,0.0376,-0.0134,0.0368,10.71912977,25.40916754,36.09404304,0.219112341,928.2478724,65.45102305,Hold
3/6/2019,279.1600037,276.9700012,279.1499939,277.3299866,75039800,272.1761169,-0.0061,-0.0072,-0.0062,-0.0022,0.0037,0.0093,0.016,0.0471,0.0387,0.0162,-0.0046,-0.0034,0.0002,0.0047,0.0092,0.0134,0.0239,0.0281,0.031,-0.02,0.0285,-7.709757487,7.535637222,-21.96224348,-0.032449475,-1333.005285,59.18157906,Hold
3/7/2019,276.9899902,274.0700073,276.8299866,275.0100098,94885100,269.899231,-0.0084,-0.0142,-0.0141,-0.0113,-0.0055,-0.0011,0.0058,0.0358,0.0304,0.0076,-0.0086,-0.0096,-0.0072,-0.0034,0.0007,0.0046,0.0147,0.0191,0.0221,-0.0283,0.0184,-53.47157557,-16.82073443,-155.6079371,-1.479557031,-4199.783401,51.84040801,Hold
3/8/2019,274.6499939,272.4200134,272.9400024,274.4599915,85795800,269.359436,-0.002,-0.0136,-0.0152,-0.0133,-0.0079,-0.0042,0.0023,0.0311,0.0284,0.0054,-0.0071,-0.0095,-0.008,-0.0048,-0.0012,0.0024,0.0122,0.0167,0.0199,-0.0283,0.0135,-32.38712511,-31.18948606,-164.6177998,-1.810248974,-4092.214589,50.2490111,Buy
3/11/2019,278.6199951,275.230011,275.2600098,278.4400024,65098900,273.2655029,0.0145,0.005,0.0007,0.001,0.0057,0.0096,0.0155,0.0429,0.0431,0.0199,0.0049,0.004,0.0056,0.0087,0.0123,0.0158,0.0258,0.0308,0.0343,-0.0122,0.0243,8.946996193,-25.63723483,-27.76859616,-0.315051303,-485.559758,59.8531269,Hold
3/12/2019,280.0700073,278.8500061,279.0599976,279.4899902,79667500,274.29599,0.0038,0.0095,0.0049,0.0045,0.0081,0.0121,0.0178,0.0443,0.0469,0.0236,0.0057,0.0063,0.0082,0.0113,0.0148,0.0184,0.0284,0.034,0.0378,-0.0064,0.0229,19.8516423,-1.196162205,45.37233426,0.103866829,633.3430099,61.94052832,Hold
3/13/2019,282.3800049,280.2999878,280.480011,281.3399963,80639200,276.1116028,0.0066,0.0159,0.0115,0.0107,0.0131,0.0177,0.0226,0.0488,0.0536,0.0301,0.0082,0.0106,0.013,0.0162,0.0199,0.0235,0.0338,0.04,0.0442,-0.0011,0.0278,37.06418195,21.95427348,95.88474865,0.954510454,728.0611365,65.35812648,Hold
3/14/2019,281.8399963,280.6700134,281.3699951,281.1600037,67518400,275.934967,-0.0006,0.0123,0.0101,0.0094,0.0112,0.0159,0.0197,0.0455,0.0528,0.0293,0.005,0.0081,0.0108,0.0141,0.0177,0.0213,0.0318,0.0385,0.0431,-0.0029,0.0256,35.29072921,30.73551782,80.27312155,0.263882174,1166.2625,64.74896684,Hold
3/15/2019,282.2099915,280.3299866,280.5400085,281.3099976,81309000,277.2982178,0.0049,0.0128,0.0141,0.0135,0.015,0.0196,0.0231,0.0482,0.0579,0.0341,0.0067,0.0107,0.0138,0.0172,0.021,0.0246,0.0354,0.0428,0.0477,0.0011,0.0293,48.9779973,40.44430282,86.53662203,1.127093379,2816.138009,67.2834037,Hold
3/18/2019,282.6600037,281.2999878,281.5499878,282.3299866,62199800,278.3036499,0.0036,0.0106,0.017,0.0163,0.0172,0.0215,0.0252,0.0495,0.0614,0.0375,0.0068,0.0117,0.0152,0.0189,0.0227,0.0264,0.0376,0.0456,0.051,0.0015,0.0334,57.45744224,47.24205625,95.72324331,1.631981933,3811.313245,69.05074925,Hold
3/19/2019,284.3599854,281.4100037,283.5100098,282.3999939,90268100,278.3726807,0.0002,0.0072,0.0158,0.0156,0.0163,0.0198,0.0238,0.0467,0.0614,0.0375,0.0047,0.0098,0.0135,0.0173,0.0212,0.0249,0.0363,0.0449,0.0507,-0.0007,0.034,49.85495171,52.09679708,95.31912325,2.276674306,7648.822055,69.17387443,Hold
3/20/2019,283.5,280.3200073,282.1600037,281.5499878,84609200,277.53479,-0.003,0.0012,0.011,0.0115,0.0122,0.0149,0.0193,0.0411,0.0578,0.034,0.0011,0.0055,0.0091,0.0129,0.0167,0.0204,0.0318,0.0409,0.0471,-0.0055,0.0306,42.83742578,50.04993991,63.19861936,2.829040696,6917.10162,65.7544632,Hold
3/21/2019,285.1799927,280.5899963,280.6400146,284.730011,79550400,280.6694641,0.0113,0.0115,0.0205,0.022,0.0229,0.025,0.0296,0.0507,0.0693,0.0455,0.0083,0.0138,0.0179,0.0219,0.0259,0.0298,0.0417,0.0515,0.0583,0.0027,0.0438,64.65097257,52.44778335,90.34775484,4.198860913,5889.880736,71.4420278,Sell
3/22/2019,283.7999878,279.1799927,283.2200012,279.25,122659300,275.2675781,-0.0192,-0.0114,-0.0031,0.0006,0.0016,0.0037,0.0082,0.0283,0.0478,0.0251,-0.0075,-0.0047,-0.0015,0.002,0.0057,0.0093,0.0208,0.0307,0.0375,-0.018,0.0221,22.31637405,43.26825747,25.65035214,0.732648349,1191.743205,54.61012424,Hold
3/25/2019,280.1900024,277.6400146,278.8699951,279.0400085,85575200,275.0605774,-0.0008,-0.0107,-0.0059,-0.0002,0.0006,0.0021,0.0062,0.0258,0.0466,0.0241,-0.0055,-0.0045,-0.0019,0.0012,0.0046,0.008,0.0192,0.0293,0.0364,-0.019,0.0211,20.69410862,35.88715174,-15.00611599,0.278745381,-899.4170801,54.08427456,Hold
3/26/2019,282.1799927,279.5599976,280.9899902,281.1199951,68125900,277.1109314,0.0075,-0.001,0.0008,0.0071,0.008,0.0092,0.0125,0.0318,0.0537,0.0316,0.0013,0.0024,0.0048,0.0078,0.0111,0.0145,0.0257,0.0362,0.0436,-0.012,0.0288,36.76273979,26.59107415,24.53288005,0.361929236,801.1363008,58.36116994,Hold
3/27/2019,281.7600098,277.9299927,281.1099854,279.6499939,72224700,275.6618958,-0.0052,-0.0053,-0.0054,0.001,0.0021,0.0032,0.0058,0.0247,0.0474,0.0261,-0.0026,-0.0023,-0.0004,0.0023,0.0054,0.0086,0.0196,0.0301,0.0378,-0.0177,0.0228,25.40664261,27.62116367,-11.50332358,-0.098962191,-1181.828671,54.49767745,Hold
3/28/2019,281.2099915,279.0700073,280.3500061,280.7099915,56238500,276.7067871,0.0038,-0.0002,-0.0015,0.004,0.0056,0.0067,0.0088,0.0268,0.0508,0.0298,0.0008,0.0012,0.003,0.0055,0.0085,0.0116,0.0225,0.0334,0.0413,-0.0142,0.0263,14.8419984,25.67046027,-15.50504896,-0.213283255,-898.0516818,56.72249816,Buy
3/29/2019,282.8399963,281.1400146,282.3900146,282.480011,82186800,278.4515381,0.0063,0.009,0.0045,0.0086,0.0114,0.0124,0.0143,0.0317,0.0569,0.0362,0.0047,0.0061,0.0081,0.0107,0.0137,0.0168,0.0278,0.0391,0.0473,-0.0091,0.0328,10.76294168,17.00386089,54.54346605,0.053139146,64.8103916,60.22011309,Hold
4/1/2019,286.1600037,284.3999939,284.7000122,285.8299866,77617900,281.7537231,0.0119,0.0186,0.016,0.0184,0.0228,0.0237,0.0252,0.0422,0.069,0.0483,0.011,0.0147,0.0175,0.0205,0.0237,0.027,0.0383,0.0503,0.0591,-0.0002,0.0468,48.28302583,24.62932197,160.5709097,1.2145741,3274.647279,65.8461449,Hold
4/2/2019,286.230011,285.0899963,286.0400085,285.9700012,40070400,281.8917542,0.0005,0.0142,0.0152,0.0168,0.0219,0.0231,0.0245,0.0409,0.0689,0.0485,0.0076,0.0124,0.0157,0.019,0.0223,0.0257,0.0373,0.0498,0.059,-0.0027,0.0477,49.49640646,36.18079132,131.464477,1.569880342,489.7765078,66.06220877,Hold
4/3/2019,287.7600098,285.75,287.3200073,286.4200134,68243200,282.3353271,0.0016,0.0123,0.0156,0.0165,0.022,0.0236,0.025,0.0409,0.0699,0.05,0.0061,0.0114,0.0151,0.0186,0.022,0.0255,0.0373,0.0503,0.0601,-0.0033,0.0487,46.39639096,48.05860775,125.3513667,0.593531983,4823.258102,66.78930764,Hold
4/4/2019,287.4599915,286.0100098,286.7799988,287.1799927,48997500,283.0845032,0.0027,0.0102,0.0165,0.0177,0.0228,0.025,0.0265,0.0418,0.0722,0.0525,0.0059,0.0115,0.0156,0.0192,0.0228,0.0263,0.0384,0.052,0.0622,-0.0016,0.0485,53.79931969,49.89737237,107.6952594,2.839755086,3931.523035,68.03493722,Hold
4/5/2019,288.6300049,287.6000061,287.9200134,288.5700073,58621700,284.4547119,0.0048,0.0105,0.0205,0.0209,0.0253,0.0286,0.0302,0.045,0.077,0.0573,0.0071,0.0134,0.0179,0.0218,0.0255,0.0292,0.0417,0.0559,0.0666,0.0024,0.0493,62.00821948,54.06797671,114.8529709,3.41529659,4305.048984,70.2339122,Hold
4/8/2019,288.9100037,287.3699951,288.1000061,288.7900085,53566300,284.6715393,0.0008,0.007,0.018,0.0199,0.0233,0.028,0.0297,0.0438,0.0774,0.0578,0.0052,0.0116,0.0163,0.0204,0.0243,0.028,0.0407,0.0555,0.0667,-0.0001,0.048,62.39158396,59.39970771,97.83229632,2.728368698,4826.132695,70.5788309,Hold
4/9/2019,288.0799866,286.7000122,287.7200012,287.3099976,66142300,283.2126465,-0.0051,-0.0003,0.0093,0.0132,0.016,0.0212,0.0231,0.0366,0.0713,0.052,0.0001,0.0052,0.0097,0.0137,0.0175,0.0212,0.034,0.0491,0.0606,-0.007,0.0402,49.44664834,57.94881726,67.38910656,2.739134733,4303.125025,65.11183383,Hold
4/10/2019,288.3900146,287.3099976,287.769989,288.2900085,52601500,284.1787109,0.0034,0.0022,0.0105,0.0154,0.0179,0.0233,0.0255,0.0383,0.0743,0.0553,0.0023,0.0071,0.0115,0.0155,0.0193,0.0231,0.036,0.0516,0.0635,-0.0059,0.0427,58.01865717,56.61896316,70.09702128,2.700303779,3012.578828,66.93812197,Hold
4/11/2019,288.8399963,287.5799866,288.8299866,288.2099915,55093100,284.099823,-0.0003,0.0006,0.0072,0.0136,0.0161,0.0212,0.0239,0.0361,0.0732,0.0547,0.0014,0.0055,0.0098,0.0137,0.0176,0.0213,0.0342,0.0502,0.0626,-0.0077,0.0411,57.31867477,54.92799343,64.26329153,2.028462457,1292.539138,66.63138988,Hold
4/12/2019,290.4700012,288.2600098,290,290.1600037,69727800,286.0220337,0.0068,0.0067,0.0113,0.0196,0.0215,0.026,0.0295,0.0415,0.0797,0.0614,0.0054,0.0101,0.0145,0.0186,0.0225,0.0263,0.0396,0.0561,0.069,-0.0038,0.0481,64.52978869,59.95570688,81.42882558,1.514908303,2879.953058,70.21306784,Hold
4/15/2019,290.3500061,289.0799866,290.2399902,289.9700012,49596700,285.8347473,-0.0007,0.0049,0.008,0.0163,0.0192,0.0229,0.0275,0.0392,0.0782,0.0602,0.0032,0.0077,0.0121,0.0162,0.0201,0.024,0.0373,0.0543,0.0676,-0.007,0.0469,63.03627793,61.62824713,74.52369521,1.398761442,1735.596921,69.43109385,Hold
4/16/2019,291.0100098,289.5,290.9500122,290.1600037,52153200,286.0220337,0.0007,0.0048,0.0072,0.0144,0.0185,0.0218,0.0268,0.0383,0.0781,0.0605,0.0025,0.0068,0.0111,0.0152,0.0192,0.023,0.0364,0.0538,0.0676,-0.0085,0.0471,58.22466454,61.93024372,77.86839574,1.305790026,1532.016166,69.79338778,Hold
4/17/2019,291.4299927,288.9899902,291.3999939,289.4500122,58268300,285.3221436,-0.0024,0.0003,0.0033,0.0098,0.0147,0.0175,0.0228,0.0343,0.0745,0.0574,0.0001,0.0036,0.0076,0.0115,0.0154,0.0192,0.0325,0.0502,0.0643,-0.0123,0.0431,40.64273894,53.9678938,71.33415063,0.79044962,505.4376707,66.61601493,Hold
4/18/2019,290.3200073,288.6600037,290.1000061,290.019989,68708500,285.8840027,0.002,0.0015,0.0042,0.0095,0.0152,0.0182,0.0232,0.0351,0.0755,0.0591,0.0014,0.0045,0.0084,0.0122,0.016,0.0198,0.0332,0.0512,0.0657,-0.0124,0.0445,21.10965927,39.99235425,63.7576778,0.5024669,833.0654007,67.88019532,Hold
4/22/2019,290.4400024,289.0700073,289.1700134,290.269989,40160100,286.1304321,0.0009,0.0011,0.0041,0.0082,0.0152,0.0176,0.0221,0.0346,0.0753,0.0596,0.0015,0.0044,0.0081,0.0118,0.0156,0.0193,0.0327,0.051,0.0659,-0.011,0.0428,16.41066864,26.05435562,67.36128054,0.512482852,1171.785633,68.44460484,Hold
4/23/2019,293.1400146,290.4200134,290.6799927,292.8800049,52246600,288.7032166,0.009,0.01,0.0125,0.0154,0.0223,0.0255,0.0293,0.0423,0.0838,0.0686,0.007,0.011,0.0149,0.0189,0.0228,0.0266,0.0402,0.0592,0.0747,-0.0029,0.0488,39.96225574,25.82752788,141.2078167,1.938674045,2363.900351,73.65043876,Hold
4/24/2019,293.1600037,292.0700073,292.7900085,292.230011,50392900,288.0625,-0.0022,0.0058,0.0088,0.0115,0.0176,0.0217,0.0251,0.0383,0.0803,0.0658,0.0031,0.0071,0.0111,0.015,0.0189,0.0227,0.0364,0.0556,0.0715,-0.0065,0.043,28.70618163,28.359702,127.7988174,1.366671363,1996.907859,70.52984769,Hold
4/25/2019,292.7799988,290.730011,292.1199951,292.0499878,57770900,287.8850098,-0.0006,0.0037,0.0065,0.0094,0.015,0.0197,0.0228,0.0359,0.0786,0.0647,0.0017,0.0053,0.0091,0.013,0.0168,0.0206,0.0343,0.0538,0.0701,-0.0061,0.037,18.34363972,29.0040257,89.52901893,1.332343937,1076.258045,69.64946297,Hold
4/26/2019,293.4899902,291.2399902,292.1000061,293.4100037,50916400,289.2256775,0.0047,0.0066,0.0099,0.0128,0.0176,0.0229,0.0261,0.0394,0.0828,0.0693,0.0042,0.0082,0.0121,0.016,0.0199,0.0237,0.0375,0.0575,0.0743,-0.001,0.0368,37.19695812,28.08225982,103.7303264,1.120068883,1726.539572,72.4471402,Hold
4/29/2019,294.4500122,293.4100037,293.5100098,293.8699951,57197700,289.6790771,0.0016,0.0058,0.0097,0.0129,0.0169,0.0233,0.0261,0.0395,0.0836,0.0707,0.0039,0.008,0.012,0.0159,0.0198,0.0236,0.0376,0.0579,0.0751,0.0001,0.0343,38.43954763,31.32671516,119.9813933,1.344948391,2091.744745,73.34209672,Sell
4/30/2019,294.3399963,291.9200134,293.4899902,294.019989,81111700,289.8269653,0.0005,0.0039,0.0089,0.0122,0.0154,0.0217,0.0251,0.0385,0.0833,0.0708,0.0029,0.0069,0.0109,0.0148,0.0187,0.0226,0.0365,0.0572,0.0749,-0.0015,0.0329,35.25157717,36.96269431,91.16432719,1.330293192,3653.937526,73.64282282,Hold
5/1/2019,294.9500122,291.7999878,294.7200012,291.8099976,71671900,287.6484985,-0.0075,-0.0045,-0.0001,0.0034,0.0064,0.012,0.0161,0.0294,0.0745,0.0624,-0.0031,-0.0005,0.0029,0.0065,0.0102,0.0139,0.0276,0.0483,0.0661,-0.0093,0.0226,0.929602776,24.87357586,62.92520565,0.8153433,1264.647701,62.46441477,Hold
5/2/2019,292.7000122,289.519989,291.6799927,291.1799927,65030200,287.0274658,-0.0022,-0.0063,-0.0028,0.0002,0.0032,0.0083,0.0128,0.0261,0.0712,0.0598,-0.0035,-0.0022,0.0006,0.0039,0.0074,0.0109,0.0244,0.0451,0.0631,-0.0112,0.0181,-18.42366959,5.919170118,-11.9642287,0.399974509,583.3428036,59.68310625,Hold
5/3/2019,294.3399963,291.2999878,292.8200073,294.0299988,56543700,289.8368225,0.0098,0.004,0.0064,0.0093,0.0122,0.0165,0.0215,0.0351,0.0807,0.0698,0.0042,0.0062,0.0091,0.0124,0.0159,0.0195,0.033,0.0541,0.0727,-0.0023,0.0271,18.70933623,0.405089806,68.46106717,1.29534994,640.9827515,66.86964359,Hold
5/6/2019,293.3099976,288.8999939,289.25,292.8200073,107198100,288.6440735,-0.0041,-0.0006,0.0008,0.0038,0.0068,0.0105,0.0162,0.0296,0.0749,0.0651,0,0.0017,0.0043,0.0075,0.0108,0.0143,0.0276,0.0488,0.0676,-0.0074,0.0215,-0.253261592,0.010801683,-6.005702172,-0.020485766,623.4357274,61.83044081,Hold
5/7/2019,290.8099976,285.8099976,290.1499939,287.9299927,144729900,283.823822,-0.0167,-0.0165,-0.0167,-0.0135,-0.0107,-0.0078,-0.0023,0.0113,0.0558,0.047,-0.0112,-0.0124,-0.0109,-0.0085,-0.0056,-0.0025,0.01,0.0306,0.0492,-0.025,0.0041,-21.73055092,-1.091492093,-138.3040832,-1.471443863,-5877.752961,46.56001235,Hold
5/8/2019,289.4299927,286.8699951,287.5299988,287.5299988,91568300,283.4295044,-0.0014,-0.0138,-0.0164,-0.0144,-0.0119,-0.0095,-0.0047,0.0092,0.0533,0.0453,-0.0084,-0.0113,-0.0108,-0.0089,-0.0064,-0.0036,0.0083,0.0286,0.0473,-0.0261,0.0027,-26.04474124,-16.00951792,-125.0529185,-1.547668416,-5307.457169,45.56855214,Hold
5/9/2019,287.3299866,283.2999878,285.230011,286.6600037,103471100,282.5718994,-0.003,-0.0139,-0.0178,-0.0168,-0.015,-0.0127,-0.0085,0.0055,0.0491,0.0419,-0.0076,-0.0117,-0.0121,-0.0108,-0.0087,-0.0062,0.005,0.0249,0.0437,-0.03,0.0006,-6.249672559,-18.00832157,-151.3506486,-2.300548877,-7353.874981,43.40376408,Hold
5/10/2019,288.9400024,282.2999878,285.6199951,288.1000061,112429300,283.991394,0.005,-0.0058,-0.0111,-0.0113,-0.0097,-0.0078,-0.0043,0.01,0.0535,0.047,-0.0018,-0.0055,-0.0062,-0.0053,-0.0035,-0.0011,0.0097,0.0295,0.0484,-0.0249,0.0059,13.37077459,-6.307879735,-111.5033305,-1.963442842,-6560.891951,47.82218592,Hold
5/13/2019,283.4899902,279.9299927,282.4200134,280.8599854,127290500,276.8546143,-0.0251,-0.0268,-0.0342,-0.0357,-0.0346,-0.0328,-0.0301,-0.0162,0.0259,0.0205,-0.0181,-0.0251,-0.0274,-0.0275,-0.0264,-0.0246,-0.0151,0.0035,0.0218,-0.0554,-0.0129,-20.47519586,-4.451364611,-158.4917609,-4.475895146,-13739.58927,33.61366842,Hold
5/14/2019,285.1000061,281.8500061,281.9899902,283.3999939,77003200,279.3583984,0.009,-0.0098,-0.0211,-0.0249,-0.0243,-0.023,-0.0212,-0.0074,0.0341,0.0297,-0.0061,-0.0134,-0.0163,-0.0169,-0.0162,-0.0148,-0.006,0.0124,0.0307,-0.0477,0.0002,-3.805549234,-3.636656836,-100.9510655,-2.882024464,-5905.427295,40.31365047,Hold
5/15/2019,285.769989,281.3599854,281.5899963,285.0599976,73956400,280.9947205,0.0059,-0.0009,-0.0117,-0.017,-0.0175,-0.0166,-0.0152,-0.0019,0.039,0.0356,-0.0002,-0.0062,-0.0092,-0.0101,-0.0097,-0.0084,-0.0001,0.0179,0.0364,-0.0422,0.0085,7.088724359,-5.73067358,-77.99760502,-2.101800726,-6539.300361,44.27209235,Hold
5/16/2019,289.2099915,285.7600098,285.8399963,287.7000122,76749600,283.5971069,0.0093,0.0101,-0.0002,-0.0063,-0.0075,-0.0072,-0.0059,0.0068,0.0472,0.0451,0.006,0.0024,-0.0001,-0.0009,-0.0005,0.0007,0.0088,0.0268,0.0455,-0.0327,0.019,24.41484347,9.232672865,-17.66722724,-2.152837421,-3873.526641,49.95649315,Hold
5/17/2019,288.6000061,285.1199951,285.1400146,285.8399963,100353000,281.7636414,-0.0065,0.0029,-0.0055,-0.0117,-0.0136,-0.0135,-0.0125,-0.0005,0.0388,0.0381,-0.0003,-0.0033,-0.0057,-0.0066,-0.0064,-0.0054,0.0022,0.0198,0.0384,-0.0393,0.0135,12.20803127,14.57053303,-27.61665453,-2.383708089,-2067.453102,46.3679705,Hold
5/20/2019,285.9599915,283.1199951,284.0599976,283.9500122,62877600,279.9005737,-0.0066,-0.0022,-0.0092,-0.0165,-0.0195,-0.0197,-0.0189,-0.008,0.0302,0.0311,-0.0046,-0.0081,-0.0108,-0.012,-0.012,-0.0112,-0.0043,0.0127,0.0312,-0.0462,0.0089,-0.195864894,12.14233662,-57.122,-1.382282947,-2218.906907,42.9887314,Hold
5/21/2019,286.9299927,285.5499878,285.8299866,286.5100098,46847100,282.4240723,0.009,0.0046,0.0028,-0.0054,-0.0095,-0.01,-0.0095,0.0002,0.0376,0.0402,0.0029,0.0007,-0.0016,-0.0028,-0.0028,-0.0021,0.0045,0.0214,0.0401,-0.0363,0.0188,17.30797332,9.773379901,-13.59181219,-0.354737991,-69.25273206,48.46702346,Hold
